inf_type,antigen,country,year,target_num,doses,coverage
PER,DTPCV1,BRN,"2020",6004,6004,100
PER,DTPCV1,BGR,"2020",56020,52802,94.26
PER,DTPCV1,BFA,"2020",805961,838566,104.05
PER,DTPCV1,BDI,"2020",397310,406321,102.27
PER,DTPCV1,CPV,"2020",10379,9576,92.3
PER,DTPCV1,KHM,"2020",357095,386918,108.35
PER,DTPCV1,CMR,"2020",888066,773497,87.1
PER,DTPCV1,CAN,"2020",0,0,0
PER,DTPCV1,CYM,"2020",756,727,96.16
PER,DTPCV1,CAF,"2020",166134,165773,99.78
PER,DTPCV1,TCD,"2020",742066,696999,93.93
PER,DTPCV1,CHL,"2020",196894,193201,98.12
PER,DTPCV1,CHN,"2020",13424930,13343764,99.4
PER,DTPCV1,HKG,"2020",0,0,0
PER,DTPCV1,MAC,"2020",6174,6068,98.28
PER,DTPCV1,COL,"2020",676153,624515,92.36
PER,DTPCV1,COM,"2020",24602,19285,78.39
PER,DTPCV1,COG,"2020",232067,178302,76.83
PER,DTPCV1,CRI,"2020",57699,57832,100.23
PER,DTPCV1,CIV,"2020",1044481,997104,95.46
PER,DTPCV1,HRV,"2020",0,0,0
PER,DTPCV1,CUB,"2020",104514,103916,99.4
PER,DTPCV1,CYP,"2020",9736,0,0
PER,DTPCV1,CZE,"2020",0,0,0
PER,DTPCV1,PRK,"2020",306153,300770,98.24
PER,DTPCV1,COD,"2020",3921467,3930179,100.22
PER,DTPCV1,DNK,"2020",61618,59473,96.52
PER,DTPCV1,DJI,"2020",19991,15263,76.35
PER,DTPCV1,DMA,"2020",790,790,100
PER,DTPCV1,DOM,"2020",189843,179942,94.78
PER,DTPCV1,ECU,"2020",331139,246141,74.33
PER,DTPCV1,EGY,"2020",2249482,2147858,95.48
PER,DTPCV1,SLV,"2020",88442,86253,97.52
PER,DTPCV1,GNQ,"2020",25846,17866,69.12
PER,DTPCV1,ERI,"2020",99876,92344,92.46
PER,DTPCV1,EST,"2020",13528,12481,92.26
PER,DTPCV1,SWZ,"2020",31044,26915,86.7
PER,DTPCV1,ETH,"2020",3176443,3310159,104.21
PER,DTPCV1,FJI,"2020",19871,19046,95.85
PER,DTPCV1,FIN,"2020",0,0,0
PER,DTPCV1,FRA,"2020",0,0,0
PER,DTPCV1,PYF,"2020",0,0,0
PER,DTPCV1,GAB,"2020",72732,50063,68.83
PER,DTPCV1,GEO,"2020",44496,42374,95.23
PER,DTPCV1,DEU,"2020",613554,604280,98.49
PER,DTPCV1,GHA,"2020",1208317,1161673,96.14
PER,DTPCV1,GRC,"2020",0,0,0
PER,DTPCV1,GRD,"2020",1606,1264,78.7
PER,DTPCV1,GTM,"2020",340876,341458,100.17
PER,DTPCV1,GIN,"2020",452146,434945,96.2
PER,DTPCV1,GNB,"2020",65399,56844,86.92
PER,DTPCV1,GUY,"2020",15283,15674,102.56
PER,DTPCV1,HTI,"2020",263044,265340,100.87
PER,DTPCV1,HND,"2020",197576,167225,84.64
PER,DTPCV1,HUN,"2020",87891,87856,99.96
PER,DTPCV1,ISL,"2020",4606,4405,95.64
PER,DTPCV1,IND,"2020",26413306,22998071,87.07
PER,DTPCV1,IDN,"2020",4650109,4183248,89.96
PER,DTPCV1,IRN,"2020",1179063,1165865,98.88
PER,DTPCV1,IRQ,"2020",1057698,949057,89.73
PER,DTPCV1,IRL,"2020",0,0,0
PER,DTPCV1,ISR,"2020",134223,133437,99.41
PER,DTPCV1,ITA,"2020",435843,408186,93.65
PER,DTPCV1,JAM,"2020",33788,31824,94.19
PER,DTPCV1,JPN,"2020",947000,899654,95
PER,DTPCV1,JOR,"2020",215656,168208,78
PER,DTPCV1,KAZ,"2020",336773,317526,94.28
PER,DTPCV1,KEN,"2020",1494648,1321208,88.4
PER,DTPCV1,KIR,"2020",3284,3265,99.42
PER,DTPCV1,XKX,"2020",23468,22005,93.77
PER,DTPCV1,KGZ,"2020",151846,136171,89.68
PER,DTPCV1,LAO,"2020",152667,146329,95.85
PER,DTPCV1,LVA,"2020",17760,17646,99.36
PER,DTPCV1,LBN,"2020",120972,104035,86
PER,DTPCV1,LSO,"2020",33024,31605,95.7
PER,DTPCV1,LBR,"2020",178453,160440,89.91
PER,DTPCV1,LBY,"2020",237046,230346,97.17
PER,DTPCV1,LTU,"2020",25230,24091,95.49
PER,DTPCV1,LUX,"2020",0,0,0
PER,DTPCV1,MDG,"2020",909123,909062,99.99
PER,DTPCV1,MWI,"2020",747470,711540,95.19
PER,DTPCV1,MYS,"2020",487957,455197,93.29
PER,DTPCV1,MDV,"2020",6122,5951,97.21
PER,DTPCV1,MLI,"2020",829299,866411,104.48
PER,DTPCV1,MLT,"2020",4191,4143,98.85
PER,DTPCV1,MHL,"2020",1274,732,57.46
PER,DTPCV1,MRT,"2020",148872,137157,92.13
PER,DTPCV1,MUS,"2020",13265,11204,84.46
PER,DTPCV1,MEX,"2020",1812977,1667809,91.99
PER,DTPCV1,FSM,"2020",4210,4133,98.17
PER,DTPCV1,MCO,"2020",0,0,0
PER,DTPCV1,MNG,"2020",76024,74191,97.59
PER,DTPCV1,MNE,"2020",7239,6830,94.35
PER,DTPCV1,MOZ,"2020",1054798,1234057,116.99
PER,DTPCV1,MMR,"2020",927884,808053,87.09
PER,DTPCV1,NAM,"2020",84539,85995,101.72
PER,DTPCV1,NRU,"2020",328,335,102.13
PER,DTPCV1,NPL,"2020",620739,530691,85
PER,DTPCV1,NLD,"2020",0,0,0
PER,DTPCV1,NZL,"2020",61130,57755,94.48
PER,DTPCV1,NIC,"2020",127717,131487,102.95
PER,DTPCV1,NER,"2020",967726,1003552,103.7
PER,DTPCV1,NGA,"2020",8064971,7031143,87.18
PER,DTPCV1,MKD,"2020",18888,17511,92.71
PER,DTPCV1,MNP,"2020",1343,1220,90.84
PER,DTPCV1,NOR,"2020",56120,55212,98.38
PER,DTPCV1,PSE,"2020",133495,134816,100.99
PER,DTPCV1,OMN,"2020",81151,80985,99.8
PER,DTPCV1,PAK,"2020",6856452,6145735,89.63
PER,DTPCV1,PLW,"2020",369,367,99.46
PER,DTPCV1,PAN,"2020",67343,65563,97.36
PER,DTPCV1,PNG,"2020",298523,182915,61.27
PER,DTPCV1,PRY,"2020",142104,102559,72.17
PER,DTPCV1,PER,"2020",506008,470429,92.97
PER,DTPCV1,PHL,"2020",2123158,1577908,74.32
PER,DTPCV1,POL,"2020",354039,0,0
PER,DTPCV1,PRT,"2020",0,0,0
PER,DTPCV1,QAT,"2020",28894,23552,81.51
PER,DTPCV1,KOR,"2020",306733,300820,98.07
PER,DTPCV1,MDA,"2020",34810,29388,84.42
PER,DTPCV1,ROU,"2020",148525,100921,67.95
PER,DTPCV1,RUS,"2020",0,0,0
PER,DTPCV1,RWA,"2020",371803,339692,91.36
PER,DTPCV1,KNA,"2020",638,635,99.53
PER,DTPCV1,LCA,"2020",1896,1703,89.82
PER,DTPCV1,VCT,"2020",1327,1335,100.6
PER,DTPCV1,WSM,"2020",5454,5747,105.37
PER,DTPCV1,SMR,"2020",249,228,91.57
PER,DTPCV1,SAU,"2020",469925,448892,95.52
PER,DTPCV1,SEN,"2020",575218,575555,100.06
PER,DTPCV1,SRB,"2020",0,0,0
PER,DTPCV1,SYC,"2020",1554,1536,98.8
PER,DTPCV1,SLE,"2020",291611,271902,93.24
PER,DTPCV1,SGP,"2020",0,0,98.8
PER,DTPCV1,SVK,"2020",0,0,0
PER,DTPCV1,SVN,"2020",0,0,0
PER,DTPCV1,SLB,"2020",16868,16528,97.98
PER,DTPCV1,SOM,"2020",620261,514567,82.96
PER,DTPCV1,ZAF,"2020",1158118,1017158,87.83
PER,DTPCV1,SSD,"2020",592977,436386,73.59
PER,DTPCV1,ESP,"2020",344996,336462,97.53
PER,DTPCV1,LKA,"2020",311116,299147,96.15
PER,DTPCV1,SDN,"2020",1684151,1642466,97.52
PER,DTPCV1,SUR,"2020",9177,6618,72.12
PER,DTPCV1,SWE,"2020",0,0,0
PER,DTPCV1,CHE,"2020",0,0,0
PER,DTPCV1,SYR,"2020",576533,438705,76.09
PER,DTPCV1,TJK,"2020",253186,248041,97.97
PER,DTPCV1,THA,"2020",366921,343966,93.74
PER,DTPCV1,TLS,"2020",31905,38352,120.21
PER,DTPCV1,TGO,"2020",323540,295966,91.48
PER,DTPCV1,TKL,"2020",0,0,0
PER,DTPCV1,TON,"2020",2257,2257,100
PER,DTPCV1,TTO,"2020",15158,14006,92.4
PER,DTPCV1,TUN,"2020",182327,163508,89.68
PER,DTPCV1,TUR,"2020",1106779,1066888,96.4
PER,DTPCV1,TKM,"2020",0,0,99.2
PER,DTPCV1,TCA,"2020",584,492,84.25
PER,DTPCV1,TUV,"2020",336,336,100
PER,DTPCV1,UGA,"2020",1788095,1681777,94.05
PER,DTPCV1,UKR,"2020",295660,269835,91.27
PER,DTPCV1,ARE,"2020",72397,65155,90
PER,DTPCV1,GBR,"2020",0,0,0
PER,DTPCV1,TZA,"2020",2116379,2257222,106.65
PER,DTPCV1,USA,"2020",0,0,0
PER,DTPCV1,URY,"2020",35866,34989,97.55
PER,DTPCV1,UZB,"2020",803700,767612,95.51
PER,DTPCV1,VUT,"2020",9456,7982,84.41
PER,DTPCV1,VEN,"2020",534144,388504,72.73
PER,DTPCV1,VNM,"2020",1574139,1515779,96.29
PER,DTPCV1,YEM,"2020",1064833,1013692,95
PER,DTPCV1,ZMB,"2020",735358,647165,88.01
PER,DTPCV1,ZWE,"2020",464123,430862,92.83
PER,DTPCV1,AFG,"2019",1733907,1637382,94.43
PER,DTPCV1,ALB,"2019",28064,27730,98.81
PER,DTPCV1,AND,"2019",0,0,0
PER,DTPCV1,AGO,"2019",1060045,953591,90
PER,DTPCV1,AIA,"2019",158,125,79
PER,DTPCV1,ATG,"2019",963,993,103
PER,DTPCV1,ARG,"2019",681391,592922,87
PER,DTPCV1,ARM,"2019",33876,32473,96
PER,DTPCV1,ABW,"2019",1181,1165,99
PER,DTPCV1,AUS,"2019",0,0,0
PER,DTPCV1,AUT,"2019",0,0,0
PER,DTPCV1,AZE,"2019",132751,127592,96.1
PER,DTPCV1,BHS,"2019",3897,3550,91
PER,DTPCV1,BHR,"2019",18503,18331,99.07
PER,DTPCV1,BGD,"2019",3262044,3923449,120.28
PER,DTPCV1,BRB,"2019",2524,2327,92
PER,DTPCV1,BLR,"2019",87759,85724,97.7
PER,DTPCV1,BEL,"2019",0,0,0
PER,DTPCV1,BLZ,"2019",7135,7086,99
PER,DTPCV1,BEN,"2019",370173,433271,117
PER,DTPCV1,BMU,"2019",528,529,100
PER,DTPCV1,BTN,"2019",11287,10612,94
PER,DTPCV1,BOL,"2019",242877,196517,81
PER,DTPCV1,BIH,"2019",28823,26281,91.2
PER,DTPCV1,BWA,"2019",63476,54115,85.3
PER,DTPCV1,BRA,"2019",2923441,2321576,79
PER,DTPCV1,VGB,"2019",328,309,94
PER,DTPCV1,BRN,"2019",5985,5983,100
PER,DTPCV1,BGR,"2019",58777,56209,95.6
PER,DTPCV1,BFA,"2019",492047,459780,93
PER,DTPCV1,BDI,"2019",386715,417688,108.01
PER,DTPCV1,CPV,"2019",0,0,96
PER,DTPCV1,KHM,"2019",359521,370338,103.01
PER,DTPCV1,CMR,"2019",884076,750576,84.9
PER,DTPCV1,CAN,"2019",0,0,0
PER,DTPCV1,CAF,"2019",162952,167831,102.99
PER,DTPCV1,TCD,"2019",761445,682515,89.63
PER,DTPCV1,CHL,"2019",212736,210490,99
PER,DTPCV1,CHN,"2019",15412779,15286057,99.18
PER,DTPCV1,HKG,"2019",0,0,0
PER,DTPCV1,MAC,"2019",6094,6013,98.67
PER,DTPCV1,COL,"2019",680127,647207,95
PER,DTPCV1,COM,"2019",23957,19301,81
PER,DTPCV1,COG,"2019",225832,185233,82.02
PER,DTPCV1,COK,"2019",218,218,100
PER,DTPCV1,CRI,"2019",63744,65935,103.44
PER,DTPCV1,CIV,"2019",1007093,1002451,99.54
PER,DTPCV1,HRV,"2019",0,0,0
PER,DTPCV1,CUB,"2019",109717,109491,100
PER,DTPCV1,CUW,"2019",1796,1790,100
PER,DTPCV1,CYP,"2019",9238,2951,0
PER,DTPCV1,CZE,"2019",0,0,0
PER,DTPCV1,PRK,"2019",322449,316931,98.3
PER,DTPCV1,COD,"2019",3751091,3803477,101.4
PER,DTPCV1,DNK,"2019",62026,60017,97
PER,DTPCV1,DJI,"2019",25867,22064,90.5
PER,DTPCV1,DMA,"2019",707,716,101
PER,DTPCV1,DOM,"2019",190745,200056,105
PER,DTPCV1,ECU,"2019",331773,282623,85
PER,DTPCV1,EGY,"2019",2294657,2201831,96
PER,DTPCV1,SLV,"2019",92325,88346,96
PER,DTPCV1,GNQ,"2019",26172,17467,66.74
PER,DTPCV1,ERI,"2019",97411.99104,80442,82.58
PER,DTPCV1,EST,"2019",13846,12813,92.5
PER,DTPCV1,SWZ,"2019",31037,29686,91.19
PER,DTPCV1,ETH,"2019",3149310,3225574,102.42
PER,DTPCV1,FJI,"2019",19825,18150,91.6
PER,DTPCV1,FIN,"2019",0,0,0
PER,DTPCV1,PYF,"2019",0,0,0
PER,DTPCV1,GAB,"2019",70629,54580,77.28
PER,DTPCV1,GMB,"2019",82127,75978,92.51
PER,DTPCV1,GEO,"2019",46116,46070,100
PER,DTPCV1,DEU,"2019",630427,620776,98.5
PER,DTPCV1,GHA,"2019",1181170.692,1165051,98.64
PER,DTPCV1,GRC,"2019",0,0,0
PER,DTPCV1,GRD,"2019",1503,1523,101
PER,DTPCV1,GUM,"2019",0,0,0
PER,DTPCV1,GTM,"2019",366448,352378,96
PER,DTPCV1,GIN,"2019",446410,445293,99.75
PER,DTPCV1,GNB,"2019",66461,57141,86
PER,DTPCV1,GUY,"2019",15350,15421,100
PER,DTPCV1,HTI,"2019",259342,253829,97.87
PER,DTPCV1,HND,"2019",196842,175498,89
PER,DTPCV1,HUN,"2019",88280,88250,99.9
PER,DTPCV1,ISL,"2019",4362,4135,94.8
PER,DTPCV1,IND,"2019",26291442,24651251,93.76
PER,DTPCV1,IDN,"2019",4675206,4591870,98.2
PER,DTPCV1,IRN,"2019",1320776,1292433,97.85
PER,DTPCV1,IRQ,"2019",1081691,1002349,93
PER,DTPCV1,IRL,"2019",0,0,0
PER,DTPCV1,ISR,"2019",131897,131310,99.5
PER,DTPCV1,ITA,"2019",0,0,94.99
PER,DTPCV1,JAM,"2019",34211,33259,97
PER,DTPCV1,JPN,"2019",972250,948837,97.6
PER,DTPCV1,JOR,"2019",204616,184122,90
PER,DTPCV1,KAZ,"2019",349097,346484,99.2
PER,DTPCV1,KEN,"2019",1549346.714,1356245,87.54
PER,DTPCV1,KIR,"2019",3249,3328,102.43
PER,DTPCV1,KGZ,"2019",149243,146979,99.2
PER,DTPCV1,LAO,"2019",154947,147483,95.18
PER,DTPCV1,LVA,"2019",18557,18367,98.81
PER,DTPCV1,LBN,"2019",120972,115093,95.14
PER,DTPCV1,LSO,"2019",33684,32059,95
PER,DTPCV1,LBR,"2019",177336,166570,94
PER,DTPCV1,LBY,"2019",247510,242200,97.9
PER,DTPCV1,LTU,"2019",26613,25424,95.5
PER,DTPCV1,MDG,"2019",900484,907603,100.79
PER,DTPCV1,MWI,"2019",729380,708141,97
PER,DTPCV1,MYS,"2019",501945,468958,93.43
PER,DTPCV1,MDV,"2019",6460,6274,97.12
PER,DTPCV1,MLI,"2019",806132,894131,110.92
PER,DTPCV1,MLT,"2019",4782,4702,98.33
PER,DTPCV1,MHL,"2019",1066,950,87.16
PER,DTPCV1,MRT,"2019",145452,146519,100.73
PER,DTPCV1,MUS,"2019",12675,11087,87.47
PER,DTPCV1,MEX,"2019",2218679,1859540,84
PER,DTPCV1,FSM,"2019",4412,4291,96
PER,DTPCV1,MCO,"2019",0,0,0
PER,DTPCV1,MNG,"2019",76071,75126,96.04
PER,DTPCV1,MSR,"2019",44,52,118
PER,DTPCV1,MAR,"2019",654737,679164,100
PER,DTPCV1,MOZ,"2019",1002534,1260442,126
PER,DTPCV1,MMR,"2019",968376,899074,92.84
PER,DTPCV1,NAM,"2019",84539,77961,92
PER,DTPCV1,NRU,"2019",326,343,105.21
PER,DTPCV1,NPL,"2019",621565,561346,90
PER,DTPCV1,NLD,"2019",0,0,0
PER,DTPCV1,NZL,"2019",60150,56463,93.87
PER,DTPCV1,NIC,"2019",130925,141309,108
PER,DTPCV1,NER,"2019",965240,994832,103
PER,DTPCV1,NGA,"2019",7810725,7326684,93.8
PER,DTPCV1,NIU,"2019",16,16,100
