inf_type,country,year,cases
PER,KHM,"2019",20
PER,CMR,"2019",0
PER,CAN,"2019",2544
PER,CYM,"2019",0
PER,CAF,"2019",924
PER,TCD,"2019",0
PER,CHL,"2019",350
PER,CHN,"2019",30027
PER,HKG,"2019",96
PER,COL,"2019",347
PER,COM,"2019",0
PER,COG,"2019",0
PER,CRI,"2019",51
PER,HRV,"2019",56
PER,CUB,"2019",0
PER,CUW,"2019",1
PER,CYP,"2019",2
PER,CZE,"2019",1446
PER,CIV,"2019",174
PER,PRK,"2019",0
PER,COD,"2019",1290
PER,DNK,"2019",3697
PER,DJI,"2019",0
PER,DMA,"2019",0
PER,DOM,"2019",123
PER,ECU,"2019",57
PER,EGY,"2019",0
PER,SLV,"2019",3
PER,GNQ,"2019",0
PER,ERI,"2019",0
PER,EST,"2019",135
PER,SWZ,"2019",0
PER,ETH,"2019",0
PER,FJI,"2019",0
PER,FIN,"2019",557
PER,FRA,"2019",0
PER,PYF,"2019",0
PER,GAB,"2019",0
PER,GMB,"2019",2
PER,GEO,"2019",290
PER,DEU,"2019",10302
PER,GHA,"2019",56
PER,GRC,"2019",20
PER,GRD,"2019",0
PER,GUM,"2019",10
PER,GTM,"2019",60
PER,GIN,"2019",0
PER,GNB,"2019",8
PER,GUY,"2019",0
PER,HTI,"2019",0
PER,HND,"2019",78
PER,HUN,"2019",7
PER,ISL,"2019",8
PER,IND,"2019",11875
PER,IDN,"2019",27
PER,IRN,"2019",242
PER,IRQ,"2019",17
PER,IRL,"2019",165
PER,ISR,"2019",2121
PER,ITA,"2019",725
PER,JAM,"2019",0
PER,JPN,"2019",16845
PER,JOR,"2019",10
PER,KAZ,"2019",147
PER,KEN,"2019",0
PER,KIR,"2019",0
PER,XKX,"2019",0
PER,KWT,"2019",0
PER,KGZ,"2019",436
PER,LAO,"2019",359
PER,LVA,"2019",720
PER,LBN,"2019",78
PER,LSO,"2019",0
PER,LBR,"2019",82
PER,LBY,"2019",501
PER,LTU,"2019",26
PER,LUX,"2019",0
PER,MDG,"2019",229
PER,MWI,"2019",0
PER,MYS,"2019",915
PER,MDV,"2019",0
PER,MLI,"2019",0
PER,MLT,"2019",15
PER,MHL,"2019",0
PER,MRT,"2019",0
PER,MUS,"2019",0
PER,MEX,"2019",874
PER,FSM,"2019",0
PER,MCO,"2019",0
PER,MNG,"2019",0
PER,MNE,"2019",5
PER,MAR,"2019",0
PER,MOZ,"2019",0
PER,MMR,"2019",30
PER,NAM,"2019",1
PER,NRU,"2019",0
PER,NPL,"2019",0
PER,NLD,"2019",6079
PER,NCL,"2019",0
PER,NZL,"2019",1206
PER,NIC,"2019",8
PER,NER,"2019",583
PER,NGA,"2019",0
PER,MKD,"2019",4
PER,MNP,"2019",0
PER,NOR,"2019",2539
PER,PSE,"2019",22
PER,OMN,"2019",106
PER,PAK,"2019",263
PER,PLW,"2019",0
PER,PAN,"2019",108
PER,PNG,"2019",462
PER,PRY,"2019",26
PER,PER,"2019",414
PER,PHL,"2019",114
PER,POL,"2019",0
PER,PRT,"2019",84
PER,QAT,"2019",0
PER,KOR,"2019",499
PER,MDA,"2019",174
PER,ROU,"2019",110
PER,RUS,"2019",14407
PER,RWA,"2019",0
PER,KNA,"2019",0
PER,LCA,"2019",0
PER,VCT,"2019",0
PER,WSM,"2019",0
PER,SMR,"2019",0
PER,STP,"2019",0
PER,SAU,"2019",326
PER,SEN,"2019",0
PER,SRB,"2019",0
PER,SYC,"2019",7
PER,SLE,"2019",0
PER,SGP,"2019",0
PER,SXM,"2019",0
PER,SVK,"2019",702
PER,SVN,"2019",129
PER,SLB,"2019",0
PER,SOM,"2019",0
PER,ZAF,"2019",557
PER,SSD,"2019",0
PER,ESP,"2019",3075
PER,LKA,"2019",5
PER,SDN,"2019",34
PER,SUR,"2019",1
PER,SWE,"2019",782
PER,CHE,"2019",0
PER,SYR,"2019",302
PER,TJK,"2019",112
PER,THA,"2019",99
PER,TLS,"2019",7
PER,TGO,"2019",55
PER,TON,"2019",0
PER,TTO,"2019",0
PER,TUN,"2019",125
PER,TKM,"2019",8
PER,TCA,"2019",0
PER,TUV,"2019",0
PER,TUR,"2019",60
PER,UGA,"2019",0
PER,UKR,"2019",2314
PER,ARE,"2019",12
PER,GBR,"2019",4613
PER,TZA,"2019",0
PER,USA,"2019",0
PER,URY,"2019",69
PER,UZB,"2019",106
PER,VUT,"2019",0
PER,VEN,"2019",217
PER,VNM,"2019",1013
PER,YEM,"2019",0
PER,ZMB,"2019",0
PER,ZWE,"2019",0
PER,AFG,"2018",488
PER,ALB,"2018",19
PER,DZA,"2018",17
PER,ASM,"2018",0
PER,AND,"2018",2
PER,AGO,"2018",0
PER,ATG,"2018",0
PER,ARG,"2018",900
PER,ARM,"2018",160
PER,ABW,"2018",1
PER,AUS,"2018",12555
PER,AUT,"2018",2197
PER,AZE,"2018",0
PER,BHS,"2018",0
PER,BHR,"2018",1
PER,BGD,"2018",3
PER,BRB,"2018",0
PER,BLR,"2018",648
PER,BEL,"2018",1354
PER,BLZ,"2018",2
PER,BEN,"2018",0
PER,BMU,"2018",2
PER,BTN,"2018",8
PER,BOL,"2018",21
PER,BIH,"2018",97
PER,BWA,"2018",0
PER,BRA,"2018",2232
PER,VGB,"2018",0
PER,BRN,"2018",0
PER,BGR,"2018",114
PER,BFA,"2018",9
PER,BDI,"2018",0
PER,CPV,"2018",0
PER,KHM,"2018",22
PER,CMR,"2018",0
PER,CAN,"2018",1679
PER,CYM,"2018",0
PER,CAF,"2018",612
PER,TCD,"2018",0
PER,CHL,"2018",682
PER,CHN,"2018",22057
PER,HKG,"2018",110
PER,COL,"2018",416
PER,COM,"2018",0
PER,COG,"2018",0
PER,CRI,"2018",36
PER,HRV,"2018",128
PER,CUB,"2018",0
PER,CUW,"2018",0
PER,CYP,"2018",0
PER,CZE,"2018",752
PER,CIV,"2018",4
PER,PRK,"2018",0
PER,COD,"2018",1326
PER,DNK,"2018",1028
PER,DJI,"2018",0
PER,DMA,"2018",0
PER,DOM,"2018",147
PER,ECU,"2018",30
PER,EGY,"2018",0
PER,SLV,"2018",11
PER,GNQ,"2018",0
PER,ERI,"2018",0
PER,EST,"2018",69
PER,SWZ,"2018",0
PER,ETH,"2018",2423
PER,FJI,"2018",0
PER,FIN,"2018",477
PER,FRA,"2018",0
PER,PYF,"2018",37
PER,GAB,"2018",0
PER,GMB,"2018",0
PER,GEO,"2018",558
PER,DEU,"2018",12907
PER,GHA,"2018",8
PER,GRC,"2018",19
PER,GRD,"2018",0
PER,GUM,"2018",0
PER,GTM,"2018",67
PER,GIN,"2018",0
PER,GNB,"2018",0
PER,GUY,"2018",0
PER,HTI,"2018",9
PER,HND,"2018",74
PER,HUN,"2018",23
PER,ISL,"2018",15
PER,IND,"2018",13208
PER,IDN,"2018",40
PER,IRN,"2018",335
PER,IRQ,"2018",978
PER,IRL,"2018",117
PER,ISR,"2018",706
PER,ITA,"2018",162
PER,JAM,"2018",0
PER,JPN,"2018",12103
PER,JOR,"2018",4
PER,KAZ,"2018",97
PER,KEN,"2018",6
PER,KIR,"2018",0
PER,XKX,"2018",0
PER,KWT,"2018",0
PER,KGZ,"2018",610
PER,LAO,"2018",289
PER,LVA,"2018",159
PER,LBN,"2018",64
PER,LSO,"2018",0
PER,LBR,"2018",0
PER,LBY,"2018",910
PER,LTU,"2018",27
PER,LUX,"2018",9
PER,MDG,"2018",180
PER,MWI,"2018",0
PER,MYS,"2018",892
PER,MDV,"2018",1
PER,MLI,"2018",0
PER,MLT,"2018",5
PER,MHL,"2018",0
PER,MRT,"2018",0
PER,MUS,"2018",0
PER,MEX,"2018",783
PER,FSM,"2018",0
PER,MCO,"2018",2
PER,MNG,"2018",0
PER,MNE,"2018",57
PER,MAR,"2018",73
PER,MOZ,"2018",0
PER,MMR,"2018",28
PER,NAM,"2018",5
PER,NRU,"2018",0
PER,NPL,"2018",4153
PER,NLD,"2018",4710
PER,NCL,"2018",14
PER,NZL,"2018",2952
PER,NIC,"2018",53
PER,NER,"2018",517
PER,NGA,"2018",7897
PER,MKD,"2018",32
PER,MNP,"2018",0
PER,NOR,"2018",2476
PER,PSE,"2018",57
PER,OMN,"2018",128
PER,PAK,"2018",0
PER,PLW,"2018",0
PER,PAN,"2018",20
PER,PNG,"2018",0
PER,PRY,"2018",53
PER,PER,"2018",483
PER,PHL,"2018",339
PER,POL,"2018",1552
PER,PRT,"2018",60
PER,QAT,"2018",0
PER,KOR,"2018",951
PER,MDA,"2018",217
PER,ROU,"2018",93
PER,RUS,"2018",10423
PER,RWA,"2018",6
PER,KNA,"2018",0
PER,LCA,"2018",0
PER,VCT,"2018",0
PER,WSM,"2018",326
PER,SMR,"2018",0
PER,STP,"2018",0
PER,SAU,"2018",160
PER,SEN,"2018",9
PER,SRB,"2018",351
PER,SYC,"2018",0
PER,SLE,"2018",0
PER,SGP,"2018",114
PER,SXM,"2018",0
PER,SVK,"2018",376
PER,SVN,"2018",213
PER,SLB,"2018",0
PER,SOM,"2018",114
PER,ZAF,"2018",955
PER,SSD,"2018",0
PER,ESP,"2018",3665
PER,LKA,"2018",12
PER,SDN,"2018",0
PER,SUR,"2018",0
PER,SWE,"2018",739
PER,CHE,"2018",3950
PER,SYR,"2018",101
PER,TJK,"2018",0
PER,THA,"2018",79
PER,TLS,"2018",0
PER,TGO,"2018",27
PER,TON,"2018",0
PER,TTO,"2018",0
PER,TUN,"2018",143
PER,TKM,"2018",0
PER,TCA,"2018",0
PER,TUV,"2018",0
PER,TUR,"2018",207
PER,UGA,"2018",0
PER,UKR,"2018",2214
PER,ARE,"2018",29
PER,GBR,"2018",3423
PER,TZA,"2018",0
PER,USA,"2018",15609
PER,URY,"2018",187
PER,UZB,"2018",0
PER,VUT,"2018",22
PER,VEN,"2018",144
PER,VNM,"2018",700
PER,YEM,"2018",0
PER,ZMB,"2018",0
PER,ZWE,"2018",0
PER,AFG,"2017",1
PER,ALB,"2017",7
PER,DZA,"2017",6
PER,ASM,"2017",0
PER,AND,"2017",0
PER,AGO,"2017",0
PER,ATG,"2017",0
PER,ARG,"2017",864
PER,ARM,"2017",77
PER,ABW,"2017",1
PER,AUS,"2017",12114
PER,AUT,"2017",1411
PER,AZE,"2017",0
PER,BHS,"2017",0
PER,BHR,"2017",1
PER,BGD,"2017",0
PER,BRB,"2017",0
PER,BLR,"2017",516
PER,BEL,"2017",1535
PER,BLZ,"2017",1
PER,BEN,"2017",0
PER,BMU,"2017",2
PER,BTN,"2017",15
PER,BOL,"2017",7
PER,BIH,"2017",122
PER,BWA,"2017",0
PER,BRA,"2017",1804
PER,VGB,"2017",0
PER,BRN,"2017",0
PER,BGR,"2017",116
PER,BFA,"2017",0
PER,BDI,"2017",0
PER,CPV,"2017",0
PER,KHM,"2017",20
PER,CMR,"2017",0
PER,CAN,"2017",3998
PER,CYM,"2017",0
PER,CAF,"2017",497
PER,TCD,"2017",0
PER,CHL,"2017",849
PER,CHN,"2017",10390
PER,HKG,"2017",69
PER,COL,"2017",330
PER,COM,"2017",0
PER,COG,"2017",0
PER,CRI,"2017",58
PER,HRV,"2017",80
PER,CUB,"2017",0
PER,CUW,"2017",3
PER,CYP,"2017",17
PER,CZE,"2017",667
PER,CIV,"2017",1
PER,PRK,"2017",0
PER,COD,"2017",1602
PER,DNK,"2017",1081
PER,DJI,"2017",0
PER,DMA,"2017",0
PER,DOM,"2017",41
PER,ECU,"2017",60
PER,EGY,"2017",0
PER,SLV,"2017",17
PER,GNQ,"2017",0
PER,ERI,"2017",156
PER,EST,"2017",56
PER,SWZ,"2017",0
PER,ETH,"2017",0
PER,FJI,"2017",0
PER,FIN,"2017",399
PER,FRA,"2017",155
PER,PYF,"2017",0
PER,GAB,"2017",0
PER,GMB,"2017",0
PER,GEO,"2017",280
PER,DEU,"2017",16183
PER,GHA,"2017",0
PER,GRC,"2017",41
PER,GRD,"2017",0
PER,GUM,"2017",0
PER,GTM,"2017",62
PER,GIN,"2017",0
PER,GNB,"2017",0
PER,GUY,"2017",0
PER,HTI,"2017",0
PER,HND,"2017",266
PER,HUN,"2017",15
PER,ISL,"2017",19
PER,IND,"2017",23766
PER,IDN,"2017",1043
PER,IRN,"2017",14
PER,IRQ,"2017",1458
PER,IRL,"2017",264
PER,ISR,"2017",467
PER,ITA,"2017",510
PER,JAM,"2017",0
PER,JPN,"2017",1661
PER,JOR,"2017",7
PER,KAZ,"2017",44
PER,KEN,"2017",0
PER,KIR,"2017",0
PER,XKX,"2017",0
PER,KWT,"2017",0
PER,KGZ,"2017",161
PER,LAO,"2017",111
PER,LVA,"2017",95
PER,LBN,"2017",90
PER,LSO,"2017",0
PER,LBR,"2017",191
PER,LBY,"2017",0
PER,LTU,"2017",21
PER,LUX,"2017",18
PER,MDG,"2017",0
PER,MWI,"2017",0
PER,MYS,"2017",353
PER,MDV,"2017",0
PER,MLI,"2017",0
PER,MLT,"2017",9
PER,MHL,"2017",0
PER,MRT,"2017",0
PER,MUS,"2017",0
PER,MEX,"2017",827
PER,FSM,"2017",0
PER,MCO,"2017",0
PER,MNG,"2017",0
PER,MNE,"2017",19
PER,MAR,"2017",0
PER,MOZ,"2017",0
PER,MMR,"2017",4
PER,NAM,"2017",0
PER,NRU,"2017",0
PER,NPL,"2017",9092
PER,NLD,"2017",4505
PER,NCL,"2017",26
PER,NZL,"2017",2143
PER,NIC,"2017",74
PER,NER,"2017",283
PER,NGA,"2017",4244
PER,MKD,"2017",13
PER,MNP,"2017",0
PER,NOR,"2017",2424
PER,PSE,"2017",125
PER,OMN,"2017",276
PER,PAK,"2017",99
PER,PLW,"2017",0
PER,PAN,"2017",5
PER,PNG,"2017",0
PER,PRY,"2017",44
PER,PER,"2017",611
PER,PHL,"2017",88
PER,POL,"2017",3066
PER,PRT,"2017",115
PER,QAT,"2017",0
PER,KOR,"2017",110
PER,MDA,"2017",355
PER,ROU,"2017",95
PER,RUS,"2017",5411
PER,RWA,"2017",0
PER,KNA,"2017",0
PER,LCA,"2017",0
PER,VCT,"2017",0
PER,WSM,"2017",0
PER,SMR,"2017",0
PER,STP,"2017",0
PER,SAU,"2017",40
PER,SEN,"2017",0
PER,SRB,"2017",285
PER,SYC,"2017",0
PER,SLE,"2017",0
PER,SGP,"2017",79
PER,SXM,"2017",0
PER,SVK,"2017",191
PER,SVN,"2017",213
PER,SLB,"2017",0
PER,SOM,"2017",0
PER,ZAF,"2017",102
PER,SSD,"2017",0
PER,ESP,"2017",4633
PER,LKA,"2017",0
PER,SDN,"2017",12
PER,SUR,"2017",0
PER,SWE,"2017",805
PER,CHE,"2017",8833
PER,SYR,"2017",0
PER,TJK,"2017",36
PER,THA,"2017",55
PER,TLS,"2017",1
PER,TGO,"2017",0
PER,TON,"2017",0
PER,TTO,"2017",0
PER,TUN,"2017",14
PER,TKM,"2017",0
PER,TCA,"2017",0
PER,TUV,"2017",0
PER,TUR,"2017",85
PER,UGA,"2017",0
PER,UKR,"2017",2480
PER,ARE,"2017",0
PER,GBR,"2017",5097
PER,TZA,"2017",0
PER,USA,"2017",18975
PER,URY,"2017",293
PER,UZB,"2017",102
PER,VUT,"2017",0
PER,VEN,"2017",21
PER,VNM,"2017",555
PER,YEM,"2017",0
PER,ZMB,"2017",0
PER,ZWE,"2017",0
PER,AFG,"2016",0
PER,ALB,"2016",43
PER,DZA,"2016",2
PER,ASM,"2016",0
PER,AND,"2016",6
PER,AGO,"2016",0
PER,ATG,"2016",0
PER,ARG,"2016",1686
PER,ARM,"2016",15
PER,ABW,"2016",0
PER,AUS,"2016",20037
PER,AUT,"2016",1270
PER,AZE,"2016",0
PER,BHS,"2016",0
PER,BHR,"2016",1
PER,BGD,"2016",1
PER,BRB,"2016",0
PER,BLR,"2016",522
PER,BEL,"2016",2105
PER,BLZ,"2016",4
PER,BEN,"2016",0
PER,BMU,"2016",0
PER,BTN,"2016",4
PER,BOL,"2016",27
PER,BIH,"2016",20
PER,BWA,"2016",0
PER,BRA,"2016",1208
PER,VGB,"2016",0
PER,BRN,"2016",0
PER,BGR,"2016",98
PER,BFA,"2016",16
PER,BDI,"2016",0
PER,CPV,"2016",0
PER,KHM,"2016",9
PER,CMR,"2016",0
PER,CAN,"2016",3896
PER,CYM,"2016",0
PER,CAF,"2016",353
PER,TCD,"2016",0
PER,CHL,"2016",752
PER,CHN,"2016",5584
PER,HKG,"2016",31
PER,COL,"2016",536
PER,COM,"2016",0
PER,COG,"2016",0
PER,CRI,"2016",23
PER,HRV,"2016",122
PER,CUB,"2016",0
PER,CUW,"2016",0
PER,CYP,"2016",2
PER,CZE,"2016",627
PER,CIV,"2016",0
PER,PRK,"2016",0
PER,COD,"2016",0
PER,DNK,"2016",2096
PER,DJI,"2016",0
PER,DMA,"2016",0
PER,DOM,"2016",26
PER,ECU,"2016",16
PER,EGY,"2016",0
PER,SLV,"2016",13
PER,GNQ,"2016",0
PER,ERI,"2016",81
PER,EST,"2016",74
PER,SWZ,"2016",0
PER,ETH,"2016",0
PER,FJI,"2016",0
PER,FIN,"2016",432
PER,FRA,"2016",56
PER,PYF,"2016",0
PER,GAB,"2016",0
PER,GMB,"2016",0
PER,GEO,"2016",120
PER,DEU,"2016",13809
PER,GHA,"2016",123
PER,GRC,"2016",87
PER,GRD,"2016",0
PER,GUM,"2016",0
PER,GTM,"2016",152
PER,GIN,"2016",0
PER,GNB,"2016",0
PER,GUY,"2016",0
PER,HTI,"2016",0
PER,HND,"2016",151
PER,HUN,"2016",5
PER,ISL,"2016",14
PER,IND,"2016",37274
PER,IDN,"2016",826
PER,IRN,"2016",116
PER,IRQ,"2016",1014
PER,IRL,"2016",213
PER,ISR,"2016",1143
PER,ITA,"2016",0
PER,JAM,"2016",0
PER,JPN,"2016",3011
PER,JOR,"2016",8
PER,KAZ,"2016",32
PER,KEN,"2016",3
PER,KIR,"2016",0
PER,XKX,"2016",0
PER,KWT,"2016",0
PER,KGZ,"2016",195
PER,LAO,"2016",9
PER,LVA,"2016",250
PER,LBN,"2016",97
PER,LSO,"2016",0
PER,LBR,"2016",0
PER,LBY,"2016",0
PER,LTU,"2016",36
PER,LUX,"2016",7
PER,MDG,"2016",321
PER,MWI,"2016",0
PER,MYS,"2016",298
PER,MDV,"2016",0
PER,MLI,"2016",0
PER,MLT,"2016",0
PER,MHL,"2016",0
PER,MRT,"2016",0
PER,MUS,"2016",0
PER,MEX,"2016",1029
PER,FSM,"2016",0
PER,MCO,"2016",0
PER,MNG,"2016",0
PER,MNE,"2016",8
PER,MAR,"2016",0
PER,MOZ,"2016",0
PER,MMR,"2016",2
PER,NAM,"2016",0
PER,NRU,"2016",0
PER,NPL,"2016",4890
PER,NLD,"2016",3542
PER,NCL,"2016",2
PER,NZL,"2016",1096
PER,NIC,"2016",90
PER,NER,"2016",482
PER,NGA,"2016",0
PER,MKD,"2016",4
PER,MNP,"2016",0
PER,NOR,"2016",2207
PER,PSE,"2016",0
PER,OMN,"2016",223
PER,PAK,"2016",0
PER,PLW,"2016",0
PER,PAN,"2016",3
PER,PNG,"2016",0
PER,PRY,"2016",31
PER,PER,"2016",143
PER,PHL,"2016",29
PER,POL,"2016",6853
PER,PRT,"2016",563
PER,QAT,"2016",0
PER,KOR,"2016",146
PER,MDA,"2016",283
PER,ROU,"2016",72
PER,RUS,"2016",8232
PER,RWA,"2016",0
PER,KNA,"2016",0
PER,LCA,"2016",1
PER,VCT,"2016",0
PER,WSM,"2016",0
PER,SMR,"2016",13
PER,STP,"2016",0
PER,SAU,"2016",7
PER,SEN,"2016",0
PER,SRB,"2016",148
PER,SYC,"2016",0
PER,SLE,"2016",0
PER,SGP,"2016",0
PER,SXM,"2016",0
PER,SVK,"2016",289
PER,SVN,"2016",127
PER,SLB,"2016",0
PER,SOM,"2016",0
PER,ZAF,"2016",40
PER,SSD,"2016",0
PER,ESP,"2016",4892
PER,LKA,"2016",54
PER,SDN,"2016",0
PER,SUR,"2016",0
PER,SWE,"2016",679
PER,CHE,"2016",8276
PER,SYR,"2016",20
PER,TJK,"2016",6
PER,THA,"2016",84
PER,TLS,"2016",6
PER,TGO,"2016",11
PER,TON,"2016",0
PER,TTO,"2016",0
PER,TUN,"2016",7
PER,TKM,"2016",2
PER,TCA,"2016",0
PER,TUV,"2016",0
PER,TUR,"2016",22
PER,UGA,"2016",0
PER,UKR,"2016",3132
PER,ARE,"2016",0
PER,GBR,"2016",7085
PER,TZA,"2016",0
PER,USA,"2016",17972
PER,URY,"2016",371
PER,UZB,"2016",103
PER,VUT,"2016",0
PER,VEN,"2016",2
PER,VNM,"2016",267
PER,YEM,"2016",0
PER,ZMB,"2016",0
PER,ZWE,"2016",3
PER,AFG,"2015",432
PER,ALB,"2015",0
PER,DZA,"2015",0
PER,ASM,"2015",0
PER,AND,"2015",22
PER,AGO,"2015",0
PER,ATG,"2015",0
PER,ARG,"2015",975
PER,ARM,"2015",27
PER,ABW,"2015",0
PER,AUS,"2015",22508
PER,AUT,"2015",579
PER,AZE,"2015",0
PER,BHS,"2015",0
PER,BHR,"2015",0
PER,BGD,"2015",11
PER,BRB,"2015",0
PER,BLR,"2015",503
PER,BEL,"2015",1203
PER,BLZ,"2015",0
PER,BEN,"2015",0
PER,BMU,"2015",0
PER,BTN,"2015",12
PER,BOL,"2015",11
PER,BIH,"2015",12
PER,BWA,"2015",0
PER,BRA,"2015",2920
PER,VGB,"2015",0
PER,BRN,"2015",5
PER,BGR,"2015",35
PER,BFA,"2015",0
PER,BDI,"2015",0
PER,CPV,"2015",0
PER,KHM,"2015",10
PER,CMR,"2015",0
PER,CAN,"2015",3510
PER,CYM,"2015",0
PER,CAF,"2015",379
PER,TCD,"2015",0
PER,CHL,"2015",734
PER,CHN,"2015",6658
PER,HKG,"2015",50
PER,COL,"2015",986
PER,COM,"2015",0
PER,COG,"2015",0
PER,CRI,"2015",20
PER,HRV,"2015",57
PER,CUB,"2015",0
PER,CUW,"2015",0
PER,CYP,"2015",2
PER,CZE,"2015",585
PER,CIV,"2015",0
PER,PRK,"2015",0
PER,COD,"2015",0
PER,DNK,"2015",962
PER,DJI,"2015",0
PER,DMA,"2015",0
PER,DOM,"2015",69
PER,ECU,"2015",7
PER,EGY,"2015",0
PER,SLV,"2015",0
PER,GNQ,"2015",0
PER,ERI,"2015",31
PER,EST,"2015",77
PER,SWZ,"2015",0
PER,ETH,"2015",0
PER,FJI,"2015",0
PER,FIN,"2015",165
PER,FRA,"2015",47
PER,PYF,"2015",0
PER,GAB,"2015",0
PER,GMB,"2015",0
PER,GEO,"2015",176
PER,DEU,"2015",9000
PER,GHA,"2015",21
PER,GRC,"2015",17
PER,GRD,"2015",0
PER,GUM,"2015",31
PER,GTM,"2015",83
PER,GIN,"2015",0
PER,GNB,"2015",0
PER,GUY,"2015",0
PER,HTI,"2015",4
PER,HND,"2015",30
PER,HUN,"2015",6
PER,ISL,"2015",4
PER,IND,"2015",25206
PER,IDN,"2015",0
PER,IRN,"2015",145
PER,IRQ,"2015",529
PER,IRL,"2015",118
PER,ISR,"2015",5338
PER,ITA,"2015",0
PER,JAM,"2015",0
PER,JPN,"2015",2675
PER,JOR,"2015",0
PER,KAZ,"2015",74
PER,KEN,"2015",0
PER,KIR,"2015",0
PER,XKX,"2015",0
PER,KWT,"2015",35
PER,KGZ,"2015",0
PER,LAO,"2015",140
PER,LVA,"2015",210
PER,LBN,"2015",53
PER,LSO,"2015",0
PER,LBR,"2015",0
PER,LBY,"2015",0
PER,LTU,"2015",60
PER,LUX,"2015",0
PER,MDG,"2015",413
PER,MWI,"2015",0
PER,MYS,"2015",939
PER,MDV,"2015",0
PER,MLI,"2015",0
PER,MLT,"2015",0
PER,MHL,"2015",0
PER,MRT,"2015",0
PER,MUS,"2015",0
PER,MEX,"2015",1107
PER,FSM,"2015",0
PER,MCO,"2015",0
PER,MNG,"2015",0
PER,MNE,"2015",0
PER,MAR,"2015",0
PER,MOZ,"2015",0
PER,MMR,"2015",5
PER,NAM,"2015",0
PER,NRU,"2015",0
PER,NPL,"2015",4416
PER,NLD,"2015",6566
PER,NCL,"2015",0
PER,NZL,"2015",1168
PER,NIC,"2015",36
PER,NER,"2015",0
PER,NGA,"2015",6592
PER,MKD,"2015",0
PER,MNP,"2015",0
PER,NOR,"2015",1902
PER,PSE,"2015",0
PER,OMN,"2015",120
PER,PAK,"2015",0
PER,PLW,"2015",0
PER,PAN,"2015",9
PER,PNG,"2015",0
PER,PRY,"2015",32
PER,PER,"2015",119
PER,PHL,"2015",5
PER,POL,"2015",0
PER,PRT,"2015",230
PER,QAT,"2015",0
PER,KOR,"2015",205
PER,MDA,"2015",50
PER,ROU,"2015",93
PER,RUS,"2015",6452
PER,RWA,"2015",0
PER,KNA,"2015",0
PER,LCA,"2015",8
PER,VCT,"2015",0
PER,WSM,"2015",0
PER,SMR,"2015",0
PER,STP,"2015",0
PER,SAU,"2015",11
PER,SEN,"2015",0
PER,SRB,"2015",89
PER,SYC,"2015",0
PER,SLE,"2015",0
PER,SGP,"2015",0
PER,SXM,"2015",0
PER,SVK,"2015",334
PER,SVN,"2015",68
PER,SLB,"2015",0
PER,SOM,"2015",0
PER,ZAF,"2015",103
PER,SSD,"2015",3
PER,ESP,"2015",0
PER,LKA,"2015",107
PER,SDN,"2015",0
PER,SUR,"2015",0
PER,SWE,"2015",603
PER,CHE,"2015",6970
PER,SYR,"2015",29
PER,TJK,"2015",0
PER,THA,"2015",51
PER,TLS,"2015",5
PER,TGO,"2015",23
PER,TON,"2015",0
PER,TTO,"2015",0
PER,TUN,"2015",4
PER,TKM,"2015",0
PER,TCA,"2015",0
PER,TUV,"2015",0
PER,TUR,"2015",322
PER,UGA,"2015",0
PER,UKR,"2015",2426
PER,ARE,"2015",0
PER,GBR,"2015",5207
PER,TZA,"2015",0
PER,USA,"2015",20679
PER,URY,"2015",777
PER,UZB,"2015",0
PER,VUT,"2015",0
PER,VEN,"2015",0
PER,VNM,"2015",309
PER,YEM,"2015",0
PER,ZMB,"2015",0
PER,ZWE,"2015",0
PER,AFG,"2014",0
PER,ALB,"2014",0
PER,DZA,"2014",0
PER,ASM,"2014",0
PER,AND,"2014",1
PER,AGO,"2014",0
PER,ATG,"2014",0
PER,ARG,"2014",561
PER,ARM,"2014",85
PER,ABW,"2014",0
PER,AUS,"2014",11842
PER,AUT,"2014",370
PER,AZE,"2014",0
PER,BHS,"2014",0
PER,BHR,"2014",0
PER,BGD,"2014",12
PER,BRB,"2014",0
PER,BLR,"2014",378
PER,BEL,"2014",1501
PER,BLZ,"2014",3
PER,BEN,"2014",0
PER,BMU,"2014",0
PER,BTN,"2014",0
PER,BOL,"2014",75
PER,BIH,"2014",0
PER,BWA,"2014",0
PER,BRA,"2014",8338
PER,VGB,"2014",0
PER,BRN,"2014",1
PER,BGR,"2014",52
PER,BFA,"2014",7
PER,BDI,"2014",0
PER,CPV,"2014",0
PER,KHM,"2014",3
PER,CMR,"2014",0
PER,CAN,"2014",1527
PER,CYM,"2014",0
PER,CAF,"2014",241
PER,TCD,"2014",0
PER,CHL,"2014",1125
PER,CHN,"2014",3408
PER,HKG,"2014",30
PER,COL,"2014",734
PER,COM,"2014",0
PER,COG,"2014",21
PER,CRI,"2014",31
PER,HRV,"2014",0
PER,CUB,"2014",0
PER,CUW,"2014",0
PER,CYP,"2014",7
PER,CZE,"2014",2521
PER,CIV,"2014",0
PER,PRK,"2014",0
PER,COD,"2014",0
PER,DNK,"2014",855
PER,DJI,"2014",0
PER,DMA,"2014",0
PER,DOM,"2014",98
PER,ECU,"2014",9
PER,EGY,"2014",0
PER,SLV,"2014",0
PER,GNQ,"2014",0
PER,ERI,"2014",0
PER,EST,"2014",43
PER,SWZ,"2014",0
PER,ETH,"2014",0
PER,FJI,"2014",0
